2025-09-14 16:14:16 [[31merror[39m]: [31m[API] GET /favicon.ico 404 11ms[39m | {"method":"GET","url":"/favicon.ico","statusCode":404,"duration":11,"requestId":"1757846656722_zhcjz9mkj","responseSize":"62","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-17 18:15:17 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (6792ms)[39m | {"operationId":"document_ingestion_1758113110522","operation":"document_ingestion","startTime":1758113110522,"endTime":1758113117314,"duration":6792,"error":"Sub-batch 5 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Sub-batch 5 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24"}
2025-09-17 18:15:17 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Sub-batch 5 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Sub-batch 5 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24","requestId":"1758113110521_a62dv1s8z","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758113110480-467405792.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-17 18:15:17 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 6796ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":6796,"requestId":"1758113110521_a62dv1s8z","responseSize":"852","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-17 18:18:52 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (4970ms)[39m | {"operationId":"document_ingestion_1758113327842","operation":"document_ingestion","startTime":1758113327842,"endTime":1758113332812,"duration":4970,"error":"Sub-batch 4 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The model is overloaded. Please try again later.","stack":"Error: Sub-batch 4 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The model is overloaded. Please try again later.\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24"}
2025-09-17 18:18:52 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Sub-batch 4 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The model is overloaded. Please try again later.","stack":"Error: Sub-batch 4 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The model is overloaded. Please try again later.\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24","requestId":"1758113327838_92j4ghyhn","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758113327642-461215982.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-17 18:18:52 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 4976ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":4976,"requestId":"1758113327838_92j4ghyhn","responseSize":"299","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-17 18:19:33 [[31merror[39m]: [31m[PERF] Failed: qa_request (394ms)[39m | {"operationId":"qa_request_1758113373027","operation":"qa_request","startTime":1758113373027,"endTime":1758113373421,"duration":394,"error":"Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:502:20"}
2025-09-17 18:19:33 [[31merror[39m]: [31m❌ QA API error:[39m | {"error":"Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerMinutePerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:502:20","requestId":"1758113373025_467ow16xh","question":"what is Factors Aﬀecting Attraction: Physical Attractiveness","sessionId":null}
2025-09-17 18:19:33 [[31merror[39m]: [31m[API] POST /api/qa/ask 500 398ms[39m | {"method":"POST","url":"/api/qa/ask","statusCode":500,"duration":398,"requestId":"1758113373025_467ow16xh","responseSize":"859","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 09:48:38 [[31merror[39m]: [31m❌ Vector store initialization failed: Failed to initialize vector store: Failed to connect to chromadb. Make sure your server is running and try again. If you are running from a browser, make sure that your chromadb instance is configured to allow requests from the current origin using the CHROMA_SERVER_CORS_ALLOW_ORIGINS environment variable.[39m | {"stack":"Error: Failed to initialize vector store: Failed to connect to chromadb. Make sure your server is running and try again. If you are running from a browser, make sure that your chromadb instance is configured to allow requests from the current origin using the CHROMA_SERVER_CORS_ALLOW_ORIGINS environment variable.\n    at VectorStore.initialize (file:///Users/sanju007/Desktop/Rag_pip/src/services/vector-store.js:54:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async initializeServices (file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:141:9)\n    at async startServer (file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:1532:5)"}
2025-09-18 09:49:14 [[31merror[39m]: [31m[API] GET /favicon.ico 404 2ms[39m | {"method":"GET","url":"/favicon.ico","statusCode":404,"duration":2,"requestId":"1758169154858_km6nc7vbs","responseSize":"62","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 09:49:41 [[31merror[39m]: [31m[PERF] Failed: qa_request (2017ms)[39m | {"operationId":"qa_request_1758169179536","operation":"qa_request","startTime":1758169179536,"endTime":1758169181553,"duration":2017,"error":"Failed to answer question: Search failed: Vector store not initialized","stack":"Error: Failed to answer question: Search failed: Vector store not initialized\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:502:20"}
2025-09-18 09:49:41 [[31merror[39m]: [31m❌ QA API error:[39m | {"error":"Failed to answer question: Search failed: Vector store not initialized","stack":"Error: Failed to answer question: Search failed: Vector store not initialized\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:502:20","requestId":"1758169179535_yxy0huh4e","question":"Factors Aﬀecting Attraction","sessionId":null}
2025-09-18 09:49:41 [[31merror[39m]: [31m[API] POST /api/qa/ask 500 2020ms[39m | {"method":"POST","url":"/api/qa/ask","statusCode":500,"duration":2020,"requestId":"1758169179535_yxy0huh4e","responseSize":"136","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 09:51:58 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (2708ms)[39m | {"operationId":"document_ingestion_1758169315815","operation":"document_ingestion","startTime":1758169315815,"endTime":1758169318523,"duration":2708,"error":"Sub-batch 2 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The service is currently unavailable.","stack":"Error: Sub-batch 2 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The service is currently unavailable.\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24"}
2025-09-18 09:51:58 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Sub-batch 2 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The service is currently unavailable.","stack":"Error: Sub-batch 2 failed: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [503 Service Unavailable] The service is currently unavailable.\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:149:15)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:24","requestId":"1758169315814_nbz009qgp","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758169315792-16332483.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-18 09:51:58 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 2711ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":2711,"requestId":"1758169315814_nbz009qgp","responseSize":"288","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 09:52:30 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (263ms)[39m | {"operationId":"document_ingestion_1758169350567","operation":"document_ingestion","startTime":1758169350567,"endTime":1758169350830,"duration":263,"error":"Embedding service not initialized","stack":"Error: Embedding service not initialized\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:115:13)\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:47\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)"}
2025-09-18 09:52:30 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Embedding service not initialized","stack":"Error: Embedding service not initialized\n    at EmbeddingService.generateEmbeddingsBatch (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:115:13)\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:374:47\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","requestId":"1758169350566_8sj3p9dtg","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758169350545-557046337.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-18 09:52:30 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 265ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":265,"requestId":"1758169350566_8sj3p9dtg","responseSize":"99","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 10:06:26 [[31merror[39m]: [31m❌ Server error:[39m | {"error":"listen EADDRINUSE: address already in use 0.0.0.0:3001","stack":"Error: listen EADDRINUSE: address already in use 0.0.0.0:3001\n    at Server.setupListenHandle [as _listen2] (node:net:1939:16)\n    at listenInCluster (node:net:1996:12)\n    at node:net:2205:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:90:21)","port":"3001"}
2025-09-18 10:06:26 [[31merror[39m]: [31m[HEALTH] APIServer: error[39m | {"service":"APIServer","status":"error","error":"listen EADDRINUSE: address already in use 0.0.0.0:3001"}
2025-09-18 10:07:33 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (281ms)[39m | {"operationId":"document_ingestion_1758170252929","operation":"document_ingestion","startTime":1758170252929,"endTime":1758170253210,"duration":281,"error":"Embedding service not initialized","stack":"Error: Embedding service not initialized\n    at EmbeddingService.processChunksInQueue (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:200:13)\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:373:47\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)"}
2025-09-18 10:07:33 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Embedding service not initialized","stack":"Error: Embedding service not initialized\n    at EmbeddingService.processChunksInQueue (file:///Users/sanju007/Desktop/Rag_pip/src/services/embedding-service.js:200:13)\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:373:47\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","requestId":"1758170252928_et5o85jij","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758170252905-435768917.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-18 10:07:33 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 282ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":282,"requestId":"1758170252928_et5o85jij","responseSize":"99","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 10:09:57 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:10:19 [[31merror[39m]: [31m[PERF] Failed: document_ingestion (272ms)[39m | {"operationId":"document_ingestion_1758170418958","operation":"document_ingestion","startTime":1758170418958,"endTime":1758170419230,"duration":272,"error":"Embedding service is not available. Please check your Google API quota and try again.","stack":"Error: Embedding service is not available. Please check your Google API quota and try again.\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:379:13\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)"}
2025-09-18 10:10:19 [[31merror[39m]: [31m❌ Ingestion error:[39m | {"error":"Embedding service is not available. Please check your Google API quota and try again.","stack":"Error: Embedding service is not available. Please check your Google API quota and try again.\n    at file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:379:13\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","requestId":"1758170418957_pk48402sr","filePath":"/Users/sanju007/Desktop/Rag_pip/uploads/upload-1758170418929-411381859.pdf","originalName":"Relationship - Notes.pdf"}
2025-09-18 10:10:19 [[31merror[39m]: [31m[API] POST /api/documents/ingest 500 273ms[39m | {"method":"POST","url":"/api/documents/ingest","statusCode":500,"duration":273,"requestId":"1758170418957_pk48402sr","responseSize":"151","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
2025-09-18 10:21:58 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:24:39 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:24:58 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:25:26 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:25:52 [[31merror[39m]: [31m[HEALTH] EmbeddingService: unhealthy[39m | {"service":"EmbeddingService","status":"unhealthy"}
2025-09-18 10:34:31 [[31merror[39m]: [31m❌ Server error:[39m | {"error":"listen EADDRINUSE: address already in use 0.0.0.0:3001","stack":"Error: listen EADDRINUSE: address already in use 0.0.0.0:3001\n    at Server.setupListenHandle [as _listen2] (node:net:1939:16)\n    at listenInCluster (node:net:1996:12)\n    at node:net:2205:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:90:21)","port":"3001"}
2025-09-18 10:34:31 [[31merror[39m]: [31m[HEALTH] APIServer: error[39m | {"service":"APIServer","status":"error","error":"listen EADDRINUSE: address already in use 0.0.0.0:3001"}
2025-09-18 10:37:14 [[31merror[39m]: [31m[PERF] Failed: qa_request (1701ms)[39m | {"operationId":"qa_request_1758172033137","operation":"qa_request","startTime":1758172033137,"endTime":1758172034838,"duration":1701,"error":"Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/embed_content_free_tier_requests, limit: 0 [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerDayPerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/embed_content_free_tier_requests, limit: 0 [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerDayPerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:688:20"}
2025-09-18 10:37:14 [[31merror[39m]: [31m❌ QA API error:[39m | {"error":"Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/embed_content_free_tier_requests, limit: 0 [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerDayPerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]","stack":"Error: Failed to answer question: [GoogleGenerativeAI Error]: Error fetching from https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:embedContent: [429 Too Many Requests] You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.\n* Quota exceeded for metric: generativelanguage.googleapis.com/embed_content_free_tier_requests, limit: 0 [{\"@type\":\"type.googleapis.com/google.rpc.QuotaFailure\",\"violations\":[{\"quotaMetric\":\"generativelanguage.googleapis.com/embed_content_free_tier_requests\",\"quotaId\":\"EmbedContentRequestsPerDayPerUserPerProjectPerModel-FreeTier\"}]},{\"@type\":\"type.googleapis.com/google.rpc.Help\",\"links\":[{\"description\":\"Learn more about Gemini API quotas\",\"url\":\"https://ai.google.dev/gemini-api/docs/rate-limits\"}]}]\n    at QAService.answerQuestion (file:///Users/sanju007/Desktop/Rag_pip/src/services/qa-service.js:344:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///Users/sanju007/Desktop/Rag_pip/src/core/server.js:688:20","requestId":"1758172033137_m4quov21f","question":"What documents do you have access to?"}
2025-09-18 10:37:14 [[31merror[39m]: [31m[API] POST /api/qa/ask 500 1703ms[39m | {"method":"POST","url":"/api/qa/ask","statusCode":500,"duration":1703,"requestId":"1758172033137_m4quov21f","responseSize":"963","userAgent":"curl/8.7.1"}
2025-09-18 10:46:15 [[31merror[39m]: [31m[API] POST /api/chat 404 2ms[39m | {"method":"POST","url":"/api/chat","statusCode":404,"duration":2,"requestId":"1758172575270_9wkhyjq43","responseSize":"60","userAgent":"curl/8.7.1"}
2025-09-18 10:46:27 [[31merror[39m]: [31m[API] GET /api/chat 404 5ms[39m | {"method":"GET","url":"/api/chat","statusCode":404,"duration":5,"requestId":"1758172587966_181yxkfhv","responseSize":"59","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"}
